sequence_key,Time,Interval,Min op-reachability (%),Max op-reachability (%),Avg op-reachability (%),Min in-octets (kbit/s),Max in-octets (kbit/s),Avg in-octets (kbit/s),Min in-utilization (%),Max in-utilization (%),Avg in-utilization (%),Min in-errors (%),Max in-errors (%),Avg in-errors (%),Min in-discards (%),Max in-discards (%),Avg in-discards (%),Min out-octets (kbit/s),Max out-octets (kbit/s),Avg out-octets (kbit/s),Min out-utilization (%),Max out-utilization (%),Avg out-utilization (%),Min out-errors (%),Max out-errors (%),Avg out-errors (%),Min out-discards (%),Max out-discards (%),Avg out-discards (%)
256169871,2024-03-23 00:00:13,2837381,100.0,100.0,100.0,,,1.5122839691238525,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0
256169871,2024-03-23 00:05:13,20836190,100.0,100.0,100.0,,17.386136993919003,,,,,,,,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-03-23 04:10:20,300000,,,100.0,0.8930936812836863,,3.958616567933778,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,0.0
256169871,2024-03-23 08:05:54,6673856,,,,,,,,,,0.0,,,0.0,,,0.0,,6.247096045567992,,,,0.0,,,0.0,,0.0
256169871,2024-03-23 10:40:58,9897147,100.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,54.09445424759999,7.848303146422345,,,,,0.0,0.0,,0.0,0.0
256169871,2024-03-23 11:36:06,19371510,100.0,100.0,100.0,,10.406501508430384,,,,,,0.0,0.0,,,,3.8944042584463197,8.240603533494493,8.006751560725318,,,,,,,0.0,,0.0
256169871,2024-03-23 17:28:11,27067849,100.0,100.0,,0.3645300326923748,,0.8116714768001896,,,,,0.0,0.0,,,0.0,,45.68947060536817,11.089765610433544,,,,,0.0,0.0,,,0.0
256169871,2024-03-23 17:55:29,11694380,,100.0,100.0,,18.73441475333122,,,,,0.0,,0.0,0.0,,,0.97775238248319,27.19501201799123,4.633187200333237,,,,0.0,0.0,,0.0,,0.0
256169871,2024-03-23 18:48:48,29700000,100.0,100.0,,,17.76751827091526,3.8874628101148114,,,,,,,0.0,,0.0,,28.204601160414256,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-03-23 20:59:10,5448553,100.0,,100.0,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,0.0
256169871,2024-03-24 01:58:49,300000,100.0,,,0.09621271508670887,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,,
256169871,2024-03-24 09:21:43,18336408,,,,,,,,,,,0.0,,,0.0,,,34.64140009474607,,,,,0.0,0.0,0.0,,,0.0
256169871,2024-03-24 10:52:55,16557013,100.0,,100.0,0.0,14.353751226811362,2.312496540694303,,,,,0.0,0.0,,0.0,,0.0,,0.0149592257215576,,,,0.0,,,,,
256169871,2024-03-24 15:25:17,300000,100.0,,,,20.314400082383187,,,,,0.0,0.0,0.0,,0.0,0.0,0.5957164754984761,,10.187945650114973,,,,,,,0.0,0.0,0.0
256169871,2024-03-24 15:34:29,28458171,100.0,100.0,100.0,,10.961654231799333,,,,,,0.0,0.0,0.0,0.0,0.0,0.45249856846796627,,8.47423303970346,,,,,,,,,0.0
256169871,2024-03-24 19:14:08,15006350,,100.0,,,,,,,,0.0,,0.0,,,0.0,0.4705633835139469,17.624870166616986,,,,,,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-24 20:59:23,7640408,,100.0,100.0,,,6.341752173634196,,,,0.0,,0.0,0.0,,0.0,,,6.012680147840169,,,,,0.0,,0.0,,
256169871,2024-03-24 21:04:23,1144768,100.0,,100.0,2.0131137197918854,16.88214729065093,6.054598331810119,,,,,0.0,0.0,0.0,,0.0,0.0,,5.9709069820875555,,,,,0.0,,,,0.0
256169871,2024-03-25 01:03:14,20342184,,100.0,100.0,,16.83709193601586,4.906442240816956,,,,0.0,0.0,0.0,0.0,,0.0,5.995838469628818,,7.867633823818011,,,,,0.0,,0.0,,0.0
256169871,2024-03-25 02:39:07,22161245,,,100.0,,,1.4870116988155397,,,,0.0,,,,,,,,3.3574343773498625,,,,0.0,,0.0,0.0,0.0,
256169871,2024-03-25 05:24:42,21740478,100.0,100.0,,,9.144393035293493,,,,,0.0,,0.0,0.0,0.0,0.0,,4.741086102627747,,,,,,0.0,0.0,0.0,,
256169871,2024-03-25 07:31:20,300000,,,,0.0,11.155215819861024,3.7419980986303387,,,,,,0.0,0.0,,0.0,,26.79008833539335,,,,,0.0,,0.0,0.0,0.0,
256169871,2024-03-25 08:11:20,29700000,100.0,100.0,100.0,0.2683854201798628,,0.0094705516942643,,,,,0.0,,0.0,0.0,0.0,1.300072520599789,12.721943923024256,,,,,,,,0.0,0.0,
256169871,2024-03-25 13:45:52,300000,,,100.0,1.03472359970344,,4.296807459059792,,,,,,0.0,,0.0,0.0,,,1.2020059196811808,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-03-25 18:00:18,19136726,100.0,,100.0,0.920469623389222,18.55999092505607,,,,,0.0,0.0,,,,0.0,,,8.455074911323946,,,,0.0,,,,,0.0
256169871,2024-03-25 18:20:49,9575569,100.0,,100.0,0.09368254707280044,,3.168698025591039,,,,,0.0,0.0,,0.0,0.0,1.4613732942463864,18.27181288492981,,,,,0.0,,0.0,0.0,,0.0
256169871,2024-03-25 20:30:19,29700000,100.0,100.0,100.0,0.0,6.180408263728054,2.6664301970021094,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,0.0,,
256169871,2024-03-25 20:36:37,8574406,100.0,100.0,100.0,0.42927960220413225,,,,,,0.0,,,,,0.0,,,,,,,0.0,,0.0,,,0.0
256169871,2024-03-26 01:10:54,14097275,100.0,,100.0,0.7008790633376579,15.696446038886208,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0
256169871,2024-03-26 06:50:29,642154,100.0,100.0,100.0,0.0,2.190432388410777,4.51377427067124,,,,0.0,0.0,,0.0,,,1.4816758325831922,7.810236941500662,7.998362121338037,,,,,,,0.0,,0.0
256169871,2024-03-26 11:02:21,1177234,100.0,,100.0,,13.452423345777285,,,,,0.0,,0.0,0.0,0.0,0.0,1.696911035514289,,,,,,0.0,,,,0.0,
256169871,2024-03-26 13:23:56,28509159,,100.0,100.0,0.0,12.928035998223114,1.8970009125253737,,,,,,0.0,,0.0,,0.0,40.95846516658837,8.124065994070653,,,,,,,0.0,0.0,0.0
256169871,2024-03-26 17:24:21,21571559,100.0,100.0,,,14.1614009401262,1.1986508520896213,,,,,,,0.0,0.0,0.0,0.0,23.395952600787854,,,,,0.0,0.0,,0.0,,0.0
256169871,2024-03-26 19:17:21,437711,100.0,,,0.0,19.565285733144318,5.719321370711565,,,,0.0,0.0,0.0,,,0.0,,,7.591090367879025,,,,,0.0,0.0,,,
256169871,2024-03-26 20:20:20,6606545,100.0,,,,8.831371304230991,,,,,0.0,,,0.0,0.0,0.0,2.309684781956865,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-26 21:04:48,29700000,100.0,100.0,,0.0,,5.714256899118876,,,,0.0,,0.0,0.0,0.0,,1.797012744455588,,7.449450475703426,,,,0.0,,0.0,,0.0,0.0
256169871,2024-03-27 05:29:48,7817933,,100.0,,0.0,,,,,,0.0,,0.0,0.0,,,1.2945396762141377,,7.2685844611084685,,,,0.0,0.0,0.0,,,0.0
256169871,2024-03-27 05:34:48,26560261,100.0,100.0,100.0,,11.891085062107114,5.15206935214426,,,,0.0,,0.0,0.0,,0.0,2.6182881987738744,21.6305825431582,,,,,0.0,,0.0,0.0,,
256169871,2024-03-27 09:48:16,959365,100.0,,,0.6049957276071626,,,,,,,,0.0,,,,,21.714330425609283,,,,,0.0,,0.0,0.0,,
256169871,2024-03-27 16:13:32,1479210,,100.0,100.0,,,5.466996260804977,,,,,,,0.0,0.0,0.0,0.0,42.24703182337932,,,,,,0.0,0.0,0.0,,
256169871,2024-03-27 20:42:17,300000,,,,,7.7452566190694805,4.103143779572486,,,,0.0,0.0,0.0,0.0,,,5.013524454834448,,7.23063000764619,,,,,,,0.0,0.0,
256169871,2024-03-28 02:07:52,15058972,100.0,100.0,100.0,,,4.059649704005689,,,,,,,,,0.0,,35.59024798815033,,,,,,,0.0,,,
256169871,2024-03-28 04:35:55,29700000,100.0,,,0.0,,3.467284150559805,,,,,0.0,0.0,,0.0,,,16.79108015947422,,,,,,0.0,,0.0,,0.0
256169871,2024-03-28 08:05:16,15585542,,,100.0,1.0238000141587318,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-03-28 08:10:16,29700000,100.0,,,,14.113889750377442,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-03-28 09:24:30,29700000,100.0,,,,,,,,,0.0,0.0,,,0.0,,,19.010179033737792,,,,,,,,0.0,,0.0
256169871,2024-03-28 13:20:04,5243572,,100.0,,,2.8588410988082096,1.7747976731463948,,,,0.0,,,,0.0,0.0,0.0,24.98382796409812,4.317453132241283,,,,0.0,,,0.0,,
256169871,2024-03-28 21:45:04,26771990,,100.0,100.0,0.0,16.8365531803547,5.564595941910989,,,,,0.0,,,0.0,,,33.08647026218557,7.781652908449251,,,,0.0,,0.0,,,0.0
256169871,2024-03-28 21:50:04,14234316,,100.0,,,18.883660475312062,4.867020267704229,,,,0.0,0.0,,0.0,0.0,0.0,,23.50519604110742,,,,,0.0,0.0,,0.0,,0.0
256169871,2024-03-29 00:51:55,29700000,,100.0,,0.5557344674723194,,2.5138691167456826,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-03-29 07:51:38,4747381,100.0,100.0,,,17.671037148246118,4.634735001488297,,,,,0.0,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-29 11:37:06,23298339,,,,0.20615170943394928,13.762234447033785,1.6398642796615612,,,,,,0.0,0.0,,,7.964784471409095,0.768567685677,,,,,,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-29 17:35:01,15063961,100.0,100.0,,1.9027388804424705,6.8952564473372275,3.790002782715501,,,,0.0,0.0,0.0,0.0,,,3.714765042741774,,,,,,,,0.0,,,0.0
256169871,2024-03-29 21:59:26,17124538,100.0,,100.0,,14.71459939286827,,,,,0.0,,,0.0,0.0,0.0,0.615554731419509,21.91193255607181,,,,,0.0,0.0,0.0,,,
256169871,2024-03-30 06:24:26,3884935,100.0,,,0.0,,,,,,0.0,0.0,0.0,,,,,,3.414387657048792,,,,,,0.0,0.0,0.0,0.0
256169871,2024-03-30 13:39:28,18336408,100.0,,100.0,0.3150644213867428,,,,,,,,,,0.0,0.0,4.014350914444317,40.45002217394047,6.285636727210591,,,,0.0,,0.0,0.0,0.0,0.0
256169871,2024-03-30 15:32:40,300000,,100.0,,,,,,,,,0.0,,,,,,25.221323083502675,8.132873528246533,,,,,0.0,0.0,0.0,0.0,
256169871,2024-03-30 20:45:04,27537305,100.0,100.0,,2.0215048673734026,10.809599269299797,3.2573301187158923,,,,0.0,0.0,0.0,0.0,0.0,,,27.60454254894464,6.720841320593648,,,,0.0,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-31 03:18:53,7979386,,,100.0,1.497492794596375,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,0.0,,0.0
256169871,2024-03-31 10:36:24,2188476,,100.0,100.0,,,,,,,0.0,0.0,,,,,0.0,,11.375279515474894,,,,0.0,0.0,0.0,0.0,0.0,0.0
256169871,2024-03-31 14:46:34,29700000,100.0,,100.0,,,4.491492675675818,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.204866361359347,22.229708463394935,7.893263343143997,,,,0.0,0.0,0.0,,,
256169871,2024-03-31 16:19:52,29700000,100.0,,100.0,,17.39934497348644,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,
256169871,2024-03-31 20:08:43,24344067,,100.0,100.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4179739869417459,31.01567357431398,3.1476799890863,,,,,,,0.0,0.0,
256169871,2024-03-31 23:05:20,23705345,100.0,,100.0,0.18503979555304373,15.187532565828041,3.173460432163292,,,,0.0,0.0,,,0.0,,0.0,21.579187361095467,4.840720560387473,,,,,,,,0.0,
256169871,2024-04-01 03:12:26,22839952,100.0,100.0,,3.324650912219162,12.193575252176377,3.831803261971828,,,,0.0,0.0,0.0,0.0,,,,,13.195802313649374,,,,,,,0.0,0.0,0.0
256169871,2024-04-01 07:56:48,300000,,100.0,100.0,0.0,,3.2505417023558185,,,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,
256169871,2024-04-01 11:02:02,14106591,,100.0,100.0,0.0,12.640181255626997,,,,,,,0.0,,0.0,,,31.8178042999749,13.111411146589047,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-01 16:08:33,29700000,,,100.0,,,,,,,,,0.0,,0.0,0.0,2.7795239074205256,,9.256108583712553,,,,,,0.0,0.0,0.0,
256169871,2024-04-02 00:23:24,12711320,100.0,,100.0,,20.056294709327553,,,,,0.0,0.0,,,0.0,0.0,3.3651628632758697,43.01878737664451,,,,,,,,,0.0,0.0
256169871,2024-04-02 06:18:03,24347117,,,100.0,,14.835180243522816,,,,,,,0.0,0.0,0.0,0.0,0.0,30.75163281683577,11.317505114903113,,,,0.0,,0.0,0.0,0.0,
256169871,2024-04-02 12:55:57,24296653,,,100.0,,,,,,,0.0,0.0,,,0.0,0.0,,21.682462262382764,7.115120483945104,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-02 13:32:35,21261786,,100.0,100.0,0.0,,2.9948033697879413,,,,,,,0.0,,0.0,2.4314813347825948,,,,,,,,,0.0,,0.0
256169871,2024-04-02 14:49:50,29100617,,100.0,100.0,1.23713214715922,15.526669258684239,,,,,,,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-02 19:20:04,15445497,100.0,100.0,,,12.317162047305036,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.961638767025456,,9.879040422398798,,,,,,0.0,0.0,,0.0
256169871,2024-04-02 22:07:10,29700000,100.0,,,0.0,,,,,,,,,0.0,,,3.3026010957668244,30.97083398315405,,,,,0.0,0.0,0.0,0.0,,
256169871,2024-04-03 03:05:29,18340702,100.0,100.0,100.0,,,3.8881993616353316,,,,,,,,,0.0,2.8337007129853116,,,,,,0.0,0.0,,,0.0,0.0
256169871,2024-04-03 05:15:03,17126648,100.0,100.0,100.0,,10.149803713588309,0.11551570991481697,,,,,,0.0,0.0,0.0,0.0,,,6.6369079568570974,,,,,,,,0.0,
256169871,2024-04-03 07:03:51,2891529,,100.0,,0.08386991008279093,16.123112982952772,4.230973093894541,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.0
256169871,2024-04-03 10:01:41,22188409,100.0,,,0.0,14.14441749537026,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-04-03 16:43:02,29700000,,100.0,100.0,,,,,,,0.0,0.0,,,,,0.0,27.786768222164557,9.28306896606576,,,,0.0,,,0.0,,0.0
256169871,2024-04-03 21:43:42,29424435,100.0,,,0.0,12.87984745608339,3.2730785471498605,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0
256169871,2024-04-03 21:48:42,5342956,,100.0,100.0,0.0,14.064179506540556,,,,,0.0,0.0,0.0,,0.0,,0.0,19.53139891179255,5.5282992404527,,,,0.0,,0.0,,0.0,
256169871,2024-04-04 04:36:12,300000,,100.0,,,14.847486710043832,,,,,,,,0.0,0.0,0.0,,31.122844676586734,10.480656220134893,,,,,0.0,0.0,,0.0,0.0
256169871,2024-04-04 11:10:14,19403020,100.0,100.0,100.0,0.0,15.677043491198043,3.399730316875137,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,0.0,
256169871,2024-04-04 17:06:46,7101723,,100.0,100.0,0.0,,5.078379413677829,,,,0.0,,,,,0.0,0.0,19.433502715430635,5.782400825604588,,,,0.0,,,0.0,0.0,
256169871,2024-04-04 22:31:50,18791091,,,,,11.952013615057474,1.3660669864848503,,,,,,,,,0.0,2.4929151461950156,41.6408561442598,,,,,0.0,0.0,,0.0,,0.0
256169871,2024-04-05 00:36:59,29700000,,,,2.356959151538822,11.307812393977516,1.7008048179303088,,,,0.0,0.0,,,0.0,,,37.196445019901304,,,,,0.0,0.0,,0.0,0.0,
256169871,2024-04-05 04:25:29,11620973,100.0,100.0,100.0,0.0,17.97824660127082,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
256169871,2024-04-05 10:06:15,23035402,100.0,,,0.0,,1.851925609134559,,,,0.0,,,,0.0,0.0,3.956217229126718,25.375975189325498,,,,,,0.0,,0.0,,0.0
256169871,2024-04-05 16:01:53,18336408,,100.0,100.0,0.0,19.138356653135084,2.4976859029592724,,,,0.0,0.0,,0.0,0.0,,5.318095062386512,,,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-05 21:16:25,18336408,,100.0,,0.22113424435448334,12.65598591100319,3.5726367342395466,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0
256169871,2024-04-06 01:49:20,29700000,100.0,,,0.0,,0.0094705516942643,,,,,,0.0,,,0.0,0.20629202882477327,34.542142742752866,9.17753863006039,,,,0.0,0.0,,,0.0,0.0
256169871,2024-04-06 10:14:20,29700000,,100.0,100.0,0.0,26.541870853846362,1.9881285274344414,,,,0.0,0.0,0.0,,0.0,0.0,1.9709535845551076,23.459417980223726,4.471478758304929,,,,,,0.0,,0.0,0.0
256169871,2024-04-06 12:12:08,5183255,,,100.0,0.0,11.012878450952972,0.0094705516942643,,,,0.0,0.0,,0.0,,,0.0,8.03143757267512,,,,,,0.0,,0.0,0.0,0.0
256169871,2024-04-06 15:05:29,29700000,100.0,,100.0,0.0,10.351758547739681,,,,,0.0,,,,0.0,,0.0,37.68422070484452,5.296420535819023,,,,0.0,0.0,,0.0,0.0,
256169871,2024-04-06 18:34:22,29570518,,100.0,100.0,0.6557087824474126,,3.429806249389755,,,,0.0,0.0,,,,0.0,,39.93045451624318,,,,,0.0,0.0,,0.0,0.0,0.0
256169871,2024-04-06 18:39:22,28675752,100.0,100.0,,2.6159901982936358,8.204927192307228,,,,,,,,,0.0,,,20.39078378123979,,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-06 20:58:41,28542039,100.0,,100.0,1.0464209136750193,5.117026578706099,,,,,,0.0,0.0,,,0.0,,17.505959953097133,8.11437323527147,,,,0.0,,0.0,,0.0,
256169871,2024-04-06 23:39:22,300000,,100.0,,0.0,16.778908772572475,,,,,,0.0,,0.0,,0.0,,24.90830137605272,3.0226821222064535,,,,0.0,0.0,0.0,0.0,0.0,
256169871,2024-04-07 02:41:58,29700000,100.0,100.0,,0.7199723437494643,,,,,,,0.0,0.0,,0.0,,2.0699111016680884,,6.663805779384478,,,,0.0,0.0,,,,0.0
256169871,2024-04-07 11:06:58,13331076,,100.0,,,15.729495567346964,5.5335808051582545,,,,0.0,,0.0,0.0,,,,32.17412766393598,4.836251824951289,,,,,,0.0,,,
256169871,2024-04-07 12:43:19,300000,,100.0,,,,0.17067979073414952,,,,,0.0,,,0.0,,0.0,46.9072580254051,,,,,0.0,0.0,,,,
256169871,2024-04-07 14:22:08,11456418,100.0,,100.0,3.6346814106620142,16.76163737989838,2.9255925408013845,,,,0.0,0.0,,,,,,,8.711768313623232,,,,0.0,,0.0,,0.0,0.0
256169871,2024-04-07 18:23:07,17730937,,100.0,,0.0,19.758604972957066,4.897473801106576,,,,,0.0,,,,0.0,,,5.38276248252222,,,,0.0,,,0.0,0.0,0.0
256169871,2024-04-07 22:07:18,14813919,,100.0,100.0,,14.198953265392852,1.759409167549292,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0
256169871,2024-04-08 00:40:25,29700000,,100.0,,2.3119574364927,,,,,,0.0,,0.0,,0.0,,0.0,,7.606468598233292,,,,0.0,,0.0,,0.0,0.0
256169871,2024-04-08 05:40:07,25551284,100.0,100.0,,0.0,18.631348204591028,4.546297177338496,,,,,0.0,,0.0,0.0,0.0,1.3510163403135997,,7.461080427608774,,,,,,0.0,,,
256169871,2024-04-08 05:45:07,13770966,,100.0,100.0,,,5.3222545329439885,,,,,,0.0,0.0,0.0,0.0,0.0,,5.44324665608279,,,,0.0,,0.0,,0.0,
256169871,2024-04-08 09:34:59,10549456,100.0,,,0.7676685770335219,,2.742825107927573,,,,0.0,,,0.0,0.0,0.0,2.589395920749076,,,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-08 14:45:23,28471601,,,100.0,,15.805886570970147,,,,,,0.0,,0.0,0.0,0.0,0.0,,6.30776552096212,,,,,,,0.0,0.0,0.0
256169871,2024-04-08 16:04:41,5302342,,,100.0,1.0288048101287788,,,,,,,,,0.0,0.0,,4.279896682516579,22.698505016045342,2.416806327643549,,,,0.0,0.0,0.0,,0.0,
256169871,2024-04-08 18:42:22,28743193,100.0,,,0.0,17.01915238609169,,,,,,,,,0.0,,,,6.945225520543051,,,,0.0,0.0,,0.0,,0.0
256169871,2024-04-08 23:01:09,29700000,,100.0,100.0,2.243897635594448,,,,,,0.0,,0.0,,,,,26.55554795099595,5.5438871975281,,,,0.0,,,,,0.0
256169871,2024-04-09 07:26:09,22207297,,,100.0,0.45941830842538284,13.876069453600229,3.2141458185603557,,,,,,0.0,,,,0.6979102057718801,,2.638281203552502,,,,0.0,0.0,0.0,0.0,,0.0
256169871,2024-04-09 11:32:57,29700000,100.0,100.0,,2.0290057231583987,,,,,,,,0.0,0.0,,0.0,,32.30609234444347,,,,,0.0,0.0,0.0,0.0,0.0,
256169871,2024-04-09 16:22:44,11478444,100.0,100.0,,,8.29637571287078,,,,,,0.0,0.0,0.0,,,2.50331700106443,35.00598006611269,,,,,,,0.0,0.0,0.0,0.0
256169871,2024-04-09 20:18:18,26374089,,,,,,,,,,,,0.0,,0.0,,4.262418245945721,18.24042669064694,2.341586319886911,,,,,0.0,0.0,,,
256169871,2024-04-10 00:29:28,14514337,100.0,100.0,100.0,1.4569451327606104,,6.060159137398296,,,,,,0.0,,0.0,0.0,,,10.21326848425334,,,,,,0.0,0.0,0.0,
256169871,2024-04-10 02:06:59,14015914,,100.0,,,,0.8511811929651056,,,,0.0,,0.0,0.0,0.0,,,,3.635688872315863,,,,0.0,,,0.0,,
256169871,2024-04-10 06:19:45,18406268,100.0,,100.0,,18.4933790200724,,,,,0.0,,,,,0.0,1.765383219725745,16.180597578479873,,,,,,0.0,0.0,,0.0,
256169871,2024-04-10 11:42:32,26417660,,100.0,,,26.224604356484175,1.5984457337182365,,,,0.0,0.0,0.0,0.0,0.0,,,,4.496691665009958,,,,0.0,0.0,,,0.0,
256169871,2024-04-10 15:38:06,8573364,,100.0,,0.22685285093430096,12.71332534350581,,,,,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,
256169871,2024-04-10 23:57:00,20945215,100.0,,,,,3.120959051137011,,,,0.0,0.0,0.0,,0.0,,2.7670435126747877,44.480786662679094,,,,,0.0,0.0,0.0,,,0.0
256169871,2024-04-11 03:12:29,6128616,100.0,100.0,100.0,0.0,,4.781674370046069,,,,,,,,,,,,7.085283121566159,,,,0.0,0.0,0.0,,0.0,0.0
256169871,2024-04-11 03:17:29,8753052,,100.0,,,,4.05722953784344,,,,0.0,,,0.0,0.0,,,36.846895117351316,9.796862378653715,,,,,0.0,0.0,,0.0,
256169871,2024-04-11 09:52:45,19820023,100.0,100.0,,1.839197398851147,,,,,,,,0.0,0.0,,0.0,0.0,,7.997337696470494,,,,,0.0,0.0,,,
256169871,2024-04-11 13:25:55,22085457,,,100.0,,16.126490558674792,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0
256169871,2024-04-11 17:30:45,13083738,100.0,,,,7.725335919401251,2.5720525029337624,,,,0.0,0.0,,,0.0,,0.8397414073614677,22.575816953594135,,,,,,,,0.0,0.0,0.0
256169871,2024-04-11 17:35:45,27369686,100.0,,100.0,,23.94565607795203,,,,,,,0.0,,,,1.281153254395981,,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-04-11 18:56:26,9434832,,100.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,0.0,,
256169871,2024-04-12 02:41:43,24130367,100.0,100.0,,0.8229558744766603,12.174538266830053,,,,,0.0,0.0,0.0,,0.0,0.0,,31.679193712892207,7.013184003047601,,,,,0.0,,,0.0,
256169871,2024-04-12 07:30:37,21411048,,,,0.443616336553789,8.759734957015432,5.217616400652924,,,,0.0,0.0,,,0.0,0.0,0.0,54.213138457920685,,,,,,,,,0.0,
256169871,2024-04-12 07:35:37,29700000,100.0,100.0,,,24.648872361599274,3.805160843259665,,,,0.0,,0.0,,0.0,0.0,1.3569057604306622,8.549685166231882,8.035827737385375,,,,,0.0,0.0,0.0,0.0,
256169871,2024-04-12 10:08:36,22428369,100.0,100.0,,1.0191107116590943,,,,,,,0.0,0.0,0.0,,0.0,1.6067607924793634,19.211624074658708,,,,,0.0,,0.0,,,
256169871,2024-04-12 13:33:42,9663363,100.0,,100.0,0.0,,2.3338716567186797,,,,0.0,0.0,0.0,,,0.0,,,6.206335478220289,,,,0.0,,0.0,,,
256169871,2024-04-12 19:11:05,14470712,100.0,100.0,100.0,0.0,6.168246787962875,,,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,0.0,
256169871,2024-04-12 20:15:03,22022054,,100.0,100.0,,,,,,,,,0.0,0.0,0.0,0.0,1.3958552807641853,20.778132718848713,4.722166540838778,,,,0.0,,,0.0,,0.0
256169871,2024-04-13 01:14:47,300000,100.0,,,,8.386166555091814,6.015610531402501,,,,0.0,0.0,,0.0,0.0,0.0,3.661051626932701,26.31225122674032,7.483873201584766,,,,,,,,0.0,0.0
256169871,2024-04-13 08:57:12,22797010,100.0,,,0.0,17.954945265927932,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,45.42082471167988,,,,,0.0,0.0,0.0,0.0,0.0,
256169871,2024-04-13 14:01:44,3673999,,100.0,100.0,2.439296638625524,13.190833808649398,,,,,,0.0,,,0.0,0.0,,,5.26247086844295,,,,0.0,0.0,,,0.0,0.0
256169871,2024-04-13 19:34:55,14390942,,,100.0,,,2.341782159083184,,,,0.0,0.0,0.0,0.0,,,0.0,10.570866019197734,,,,,0.0,,,0.0,0.0,0.0
256169871,2024-04-13 23:11:09,15661260,,,100.0,,7.87471097538027,,,,,0.0,0.0,0.0,,0.0,,2.372283171417099,,,,,,0.0,,0.0,,,0.0
256169871,2024-04-14 07:36:09,19822485,,100.0,,,,,,,,0.0,0.0,,0.0,,0.0,,34.22431247481177,6.2561136770069155,,,,0.0,,,,0.0,0.0
256169871,2024-04-14 11:13:50,29700000,,,100.0,,,4.785174648399124,,,,,,0.0,,0.0,0.0,,32.47676328307924,,,,,,0.0,,,0.0,0.0
256169871,2024-04-14 15:39:10,23288029,,,100.0,1.3326599262884622,,3.363705543267763,,,,,0.0,0.0,,,,,,8.65980660399568,,,,0.0,0.0,,0.0,,0.0
256169871,2024-04-14 15:44:10,12512998,100.0,100.0,100.0,0.9691500713063479,10.859991997323222,,,,,,0.0,,0.0,,0.0,,,9.314272053289972,,,,,,,0.0,0.0,0.0
