Time,Interval,Min op-reachability (%),Max op-reachability (%),Avg op-reachability (%),Min in-octets (kbit/s),Max in-octets (kbit/s),Avg in-octets (kbit/s),Min in-utilization (%),Max in-utilization (%),Avg in-utilization (%),Min in-errors (%),Max in-errors (%),Avg in-errors (%),Min in-discards (%),Max in-discards (%),Avg in-discards (%),Min out-octets (kbit/s),Max out-octets (kbit/s),Avg out-octets (kbit/s),Min out-utilization (%),Max out-utilization (%),Avg out-utilization (%),Min out-errors (%),Max out-errors (%),Avg out-errors (%),Min out-discards (%),Max out-discards (%),Avg out-discards (%),Avg op-reachability (%)_check,Avg op-reachability (%)_consistent,Avg in-octets (kbit/s)_check,Avg in-octets (kbit/s)_consistent,Avg in-utilization (%)_check,Avg in-utilization (%)_consistent,Avg in-errors (%)_check,Avg in-errors (%)_consistent,Avg in-discards (%)_check,Avg in-discards (%)_consistent,Avg out-octets (kbit/s)_check,Avg out-octets (kbit/s)_consistent,Avg out-utilization (%)_check,Avg out-utilization (%)_consistent,Avg out-errors (%)_check,Avg out-errors (%)_consistent,Avg out-discards (%)_check,Avg out-discards (%)_consistent
2024-04-26 19:50:02,28911166,,,100.0,,,0.5605363954487832,0.0006564716423258,0.0274039817046654,,0.0,0.0,,,0.0,,0.058327169007,4.113345016398,0.6896168378776364,0.0002933606008923,,0.0082689257906987,0.0,,,,0.0,0.0,,False,,False,0.0140302266734956,False,0.0,False,,True,2.0858360927025,False,,False,,True,,False
2024-04-26 11:30:03,28939686,,100.0,,,,0.6038755726703542,,0.0440824792584136,,0.0,,0.0,0.0,,0.0,,2.85772486844,0.817978108985969,0.0,0.0198914227327979,0.0083874800493953,0.0,,0.0,0.0,,0.0,,True,,False,,True,,False,,False,,False,0.00994571136639895,False,,False,,False
2024-03-19 20:50:03,26041840,,,100.0,,,,,,,0.0,0.0,0.0,,,0.0,0.053224704039,2.543051035921,0.6182113644362706,,0.0306088498511986,0.0050935259385032,,,,,0.0,,,False,,True,,True,0.0,True,,False,1.2981378699800001,False,,False,,True,,True
2024-03-25 12:32:28,29452811,100.0,,100.0,,,,,0.0262299147074022,0.0051847048478068,,0.0,,,0.0,0.0,0.002837398667,2.495719659798,0.5646176861293878,,,,,,0.0,,,,,False,,True,,False,,True,,False,1.2492785292325,False,,True,,False,,True
2024-03-07 13:31:59,28030659,100.0,100.0,,0.033924102528,2.746510696425,,,0.024682529303996,0.0035322112354761,,0.0,,,,0.0,,2.82577502427,0.6343514926779368,0.0001163124357489,0.036969201777255,,0.0,0.0,,,,0.0,100.0,False,1.3902173994765001,False,,False,,True,,False,,False,0.01854275710650195,False,0.0,False,,False
2024-04-26 13:55:01,28800738,,,,,2.662199575355,0.5566400012119506,0.0009021853520846,,0.0051160958745313,0.0,,0.0,0.0,,,,,0.6485198834984246,0.0001386283185998,,,,0.0,,,,0.0,,True,,False,,False,,False,,True,,False,,True,,True,,False
2024-05-01 10:58:07,26957035,100.0,100.0,,0.003745042796,4.327700778982,,,0.0435754022225388,,0.0,,0.0,,0.0,0.0,0.0,,,8.31344833052423e-05,0.0245998387286468,0.0070328341818634,0.0,,,0.0,0.0,0.0,100.0,False,2.165722910889,False,,True,,False,,False,,True,0.012341486605976022,False,,True,0.0,True
2024-04-25 10:49:43,26968323,,100.0,,0.02944990083,,0.5620411226323624,,0.0249721309419167,0.0050033886269981,0.0,0.0,0.0,,0.0,0.0,,,0.6715284327259754,0.0003199652271329,0.0478492931091172,,,0.0,,0.0,,0.0,,True,,False,,False,0.0,True,,False,,False,0.024084629168125052,False,,True,,False
2024-04-21 11:21:04,28906183,,100.0,100.0,,2.539774420889,0.5788552809130494,,,0.0042996845103893,,,0.0,,,0.0,0.052498680681,3.427003449588,0.6508950114133593,0.000701802733479,0.039582101652007,,,0.0,0.0,0.0,0.0,,,False,,False,,False,,False,,False,1.7397510651345,False,0.020141952192743,False,,False,0.0,False
2024-04-18 11:39:38,27338536,,100.0,100.0,0.069298455429,,,0.0008704580929785,0.0269615544285852,0.0057648147530217,0.0,,,,0.0,,0.050574979113,3.133217952264,0.6375147439527784,0.0006506867589973,,0.0071098117037001,,0.0,,,0.0,0.0,,False,,True,0.01391600626078185,False,,True,,True,1.5918964656885,False,,False,,True,,False
2024-05-06 08:16:19,26520156,100.0,,,0.055640865445,2.570878764649,,,,0.0057917538999724,,,0.0,,0.0,,0.060749929619,,0.6468977347593801,0.0003988453159132,,0.007665723024642,0.0,,0.0,,0.0,0.0,,True,1.313259815047,False,,False,,False,,True,,False,,False,,False,,False
2024-04-03 15:02:48,27296901,100.0,,,,,0.5575171861882334,0.0001761597904565,0.0268210100921718,0.0051144269230175,,,,,,0.0,0.0,2.031107183702,,1.246086449340427e-05,0.025088212261737,0.0077321415330019,,,,,,0.0,,True,,False,0.01349858494131415,False,,True,,False,1.015553591851,False,0.0125503365631152,False,,True,,False
2024-04-21 08:36:56,28667374,100.0,,100.0,,6.589032704046,0.6179992383649553,,,0.0072246527882695,0.0,,,,0.0,0.0,0.001109405483,,0.6698357879371227,0.000262546235862,0.0468912956916796,,,,,0.0,,,,False,,False,,False,,True,,False,,False,0.0235769209637708,False,,True,,True
2024-05-02 00:04:47,26092655,,,100.0,0.028107252725,2.623848613521,,0.0003996982920427,,,,,0.0,0.0,,0.0,0.057275204719,,0.6423806715766932,0.0008418872955954,0.0343456450904268,,,,,,0.0,,,False,1.325977933123,False,,True,,False,,False,,False,0.0175937661930111,False,,True,,True
2024-04-26 06:26:51,29653096,,,100.0,0.027683420326,,,0.0003260560309974,,0.0058151829741684,0.0,,,0.0,,0.0,,,,,,,,0.0,,,0.0,0.0,,False,,True,,False,,True,,False,,True,,True,,True,,False
2024-05-06 02:21:06,29541471,,100.0,100.0,0.019781998977,4.033032978763,0.4956839328792907,0.0,0.0429863548563025,,,,0.0,0.0,0.0,0.0,,,0.788195716596215,,,0.0053670766017627,,,,0.0,,0.0,,False,2.02640748887,False,0.02149317742815125,False,,False,0.0,True,,False,,False,,True,,False
2024-05-01 10:05:09,29263321,,100.0,100.0,,2.533305098272,,0.0005566454596624,,0.0044353773514504,,,,0.0,,0.0,0.060198809357,3.508769996805,0.6399593640941575,0.000687079097778,0.0290321161638622,0.0078818137226396,,0.0,,0.0,,0.0,,False,,True,,False,,True,,False,1.7844844030809999,False,0.0148595976308201,False,,True,,False
2024-05-06 08:16:19,27733536,,,,0.051279035376,2.628081472789,0.5720159455790409,0.0002697389356524,0.0221638978574593,,0.0,0.0,,0.0,0.0,0.0,0.059482463881,,0.6402671144193285,0.0,0.0290375964119578,,0.0,0.0,,0.0,0.0,0.0,,True,1.3396802540825,False,0.01121681839655585,False,0.0,False,0.0,True,,False,0.0145187982059789,False,0.0,False,0.0,True
2024-04-23 14:26:11,28177640,100.0,,,0.023316138092,0.676798921784,0.6321188072086783,,,,,0.0,,0.0,0.0,0.0,,,0.8243517054901519,0.0,,,,0.0,0.0,,,0.0,,True,0.350057529938,False,,True,,True,0.0,True,,False,,True,,False,,False
2024-04-25 19:36:19,27427196,100.0,,,0.023894880601,4.591958769655,0.6055763695407075,0.0,0.0465892370640898,,,0.0,,,0.0,,0.001038791362,4.554112306655,0.7276657995485404,0.0002269347462126,0.0475187355492845,0.007480329818097,0.0,,,0.0,,0.0,,True,2.3079268251280003,False,0.0232946185320449,False,,True,,True,2.2775755490085,False,0.023872835147748548,False,,True,,False
2024-04-14 05:27:48,27399782,100.0,100.0,100.0,0.001897272195,0.642610405298,,,0.0055669797129707,,,,0.0,,,0.0,0.000358087312,,0.3961892773967388,0.0,,0.0044944158525172,,,,,,,100.0,True,0.3222538387465,False,,True,,False,,False,,False,,False,,True,,True
2024-03-28 16:22:17,29260367,,100.0,,0.030906319516,,0.5899284753288813,,0.0178164556943269,0.0062609610889709,0.0,0.0,0.0,0.0,0.0,,0.003858478954,2.148524268117,,,,0.0075987136811549,0.0,0.0,,,0.0,0.0,,True,,False,,False,0.0,True,0.0,False,1.0761913735355,False,,False,0.0,False,,False
2024-04-24 12:53:49,27691899,100.0,100.0,,0.031511995333,,,,,0.0066701073167223,0.0,,0.0,,0.0,,,3.15386640188,,0.0001829998607489,,,0.0,0.0,,0.0,,,100.0,False,,True,,False,,False,,True,,True,,True,0.0,False,,True
2024-04-23 00:20:30,27109547,,100.0,,0.064555675135,2.570103884159,,0.0007261551440707,0.0282566110341781,0.0047000093793302,,0.0,,0.0,,0.0,,,0.6369927853655138,0.0004757714080845,0.0260441364049109,,0.0,0.0,0.0,0.0,0.0,0.0,,True,1.3173297796469998,False,0.014491383089124399,False,,True,,False,,False,0.0132599539064977,False,0.0,True,0.0,True
2024-04-19 13:51:40,28197078,100.0,,,,,,1.4709358029258e-05,,0.0054547537070515,,,0.0,,,,0.003208953267,,,,,0.0049805057530328,0.0,,,0.0,,0.0,,True,,True,,False,,False,,True,,True,,False,,True,,False
2024-05-01 12:08:31,27182763,100.0,100.0,100.0,0.010738154113,1.637825627922,0.5263767612438757,,0.02636353527634,,,,0.0,,,0.0,,1.894738455677,,,0.0205455860272031,,0.0,,0.0,0.0,,0.0,100.0,True,0.8242818910175,False,,True,,False,,False,,True,,True,,False,,False
2024-05-02 10:08:56,27719722,100.0,100.0,100.0,,,,0.000239273107699,0.0248212584018721,0.0059743065848728,0.0,,0.0,0.0,,0.0,0.049048593764,,0.6445463317026108,0.0001521552662094,0.0303427211609338,,0.0,,0.0,0.0,0.0,,100.0,True,,True,0.01253026575478555,False,,False,,False,,False,0.0152474382135716,False,,False,0.0,False
2024-03-16 14:15:39,27970415,100.0,,,0.0,0.939803445621,0.4995649104779797,0.0001440472958562,,,0.0,,0.0,,0.0,0.0,,,,,0.0189937710833528,0.0059854985509857,,,0.0,,0.0,0.0,,True,0.4699017228105,False,,True,,False,,False,,True,,False,,False,,False
2024-03-14 13:07:16,29653096,100.0,,,,2.583265944601,0.5434053755479524,,,,0.0,0.0,,0.0,0.0,,,,0.638115808176768,0.0005036989164267,0.0405191343745424,,0.0,0.0,0.0,0.0,,0.0,,True,,False,,True,0.0,False,0.0,False,,False,0.020511416645484552,False,0.0,True,,False
2024-03-28 05:28:52,28426742,100.0,,100.0,,2.6582895257,,,0.0236002843634384,,0.0,0.0,,0.0,0.0,0.0,0.057964451424,3.05441460179,0.6384149396071369,,,0.0051169658095561,0.0,,,,0.0,,,False,,True,,True,0.0,False,0.0,True,1.556189526607,False,,False,,True,,True
2024-04-28 22:16:47,27780017,,,100.0,,,,,,0.0053443516585663,,,0.0,,0.0,,0.062372889298,4.29277083506,0.6559241397910937,,0.0439217248575049,,0.0,,0.0,,0.0,,,False,,True,,False,,False,,True,2.1775718621789997,False,,True,,False,,True
2024-04-30 20:58:12,29653096,100.0,,,0.058198004765,2.601981440216,0.5388750881218486,8.297544048248653e-05,0.0265340342562034,,0.0,0.0,,0.0,,0.0,0.056234653171,3.495215671289,,0.000155976009554,,0.0072281997248763,,0.0,,,0.0,,,True,1.3300897224905,False,0.013308504848342943,False,0.0,False,,False,1.7757251622299999,False,,False,,True,,True
2024-04-21 23:20:21,27231183,100.0,,,0.017786399836,,0.532873706463527,,0.0260991390300604,0.0061527952293225,,0.0,0.0,,,,0.0,2.525066532345,0.6281227625300174,0.0002510632923401,0.0236497031537741,,,0.0,0.0,0.0,0.0,,,True,,False,,False,,False,,True,1.2625332661725,False,0.011950383223057099,False,,False,0.0,False
2024-05-06 08:16:19,26748149,100.0,,,,,0.5776824659358586,,0.0269558530988714,0.0057950386758031,,,0.0,0.0,0.0,0.0,,3.17203350493,0.6664561334137208,,0.0383381165722162,0.0070049777377665,,0.0,,,0.0,0.0,,True,,False,,False,,False,0.0,True,,False,,False,,True,,False
2024-03-16 14:14:38,27385696,,100.0,100.0,0.00720571521,,0.5434823330709065,0.0,0.0249771714983629,0.0042909479526751,0.0,,0.0,,0.0,,,2.300641946843,0.3744211920551202,0.0001784906607322,,0.0055429939274466,0.0,0.0,,,,,,False,,False,0.01248858574918145,False,,False,,True,,False,,False,0.0,False,,True
2024-03-25 22:15:51,27892371,,,,0.018357364342,,,0.0,0.02395858356539,,0.0,,0.0,0.0,,,,1.483124634329,0.648620426943983,0.0001204336739647,,0.0044067327008206,,0.0,,0.0,0.0,,,True,,True,0.011979291782695,False,,False,,True,,False,,False,,True,0.0,False
2024-03-03 03:23:31,25141538,,100.0,100.0,,3.585840433084,,,,0.0032178419268232,0.0,,0.0,0.0,0.0,,0.0,4.111846083436,0.2473953803596559,0.0,,0.0049582467352415,,0.0,,0.0,0.0,0.0,,False,,True,,False,,False,0.0,False,2.055923041718,False,,False,,True,0.0,True
2024-04-04 02:38:17,28764305,,,100.0,0.049749638539,,0.5605431094738019,0.0002608946224664,0.0253995813349353,0.0065598535906888,0.0,0.0,,0.0,0.0,,,2.45763541631,0.6276668365244923,0.0004690889208115,0.0267710612632926,0.0062805532932071,0.0,0.0,0.0,0.0,0.0,,,False,,False,0.012830237978700849,False,0.0,False,0.0,False,,False,0.013620075092052049,False,0.0,True,0.0,False
2024-05-01 20:57:58,29651310,100.0,100.0,100.0,0.0,,0.5917663215303172,0.0,,,0.0,0.0,0.0,,0.0,,0.008923135797,,,0.0003480397343174,0.0418022861026554,0.0086956659698976,0.0,,,0.0,,,100.0,True,,False,,True,0.0,True,,True,,True,0.0210751629184864,False,,True,,True
2024-05-05 22:49:55,28779136,,100.0,100.0,,2.601778857578,,,,0.0035165709264905,,0.0,,,0.0,0.0,0.043481373543,,,,0.0344750561611724,0.0057921155390403,0.0,,,,0.0,0.0,,False,,True,,False,,True,,False,,True,,False,,True,,False
2024-05-06 08:16:19,25900048,100.0,100.0,100.0,0.003878003265,,0.499383714148943,5.788060192432235e-05,0.0151749999844516,,0.0,,0.0,,0.0,0.0,0.00323092671,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,100.0,True,,False,0.007616440293187961,False,,False,,False,,True,,True,0.0,False,0.0,True
2024-03-09 05:40:27,29653096,100.0,,100.0,0.0,4.562083917702,,0.0,,0.0045646697137097,,,0.0,0.0,0.0,0.0,0.006247826414,3.679400579492,,,,,,,0.0,,0.0,,,False,2.281041958851,False,,False,,False,0.0,True,1.842824202953,False,,True,,False,,True
2024-03-21 19:42:55,28590240,100.0,100.0,100.0,0.00636066119,,0.3658176261602861,0.000420185909803,0.0038843872420477,0.0057552668770361,0.0,0.0,0.0,,0.0,0.0,,1.794351930456,0.4074765794654932,,0.0277835211171742,0.0050487088996744,,0.0,,,,0.0,100.0,True,,False,0.00215228657592535,False,0.0,True,,False,,False,,False,,True,,False
2024-03-26 20:38:14,26192156,100.0,,100.0,,1.120228123869,,,0.0119992993129447,,,,0.0,,0.0,,0.013544649493,1.491026290836,0.5986759256920522,,,,,0.0,,,0.0,,,False,,True,,True,,False,,True,0.7522854701645,False,,True,,True,,True
2024-05-02 07:43:50,28921085,100.0,100.0,100.0,0.019193833841,2.479534461326,0.4850066779548957,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.060835574151,2.331487559414,0.6335240940054516,0.0002680005943522,,0.0060931591311956,,,,,0.0,,100.0,True,1.2493641475835,False,,True,0.0,True,0.0,True,1.1961615667825,False,,False,,True,,True
2024-04-15 20:51:13,27088453,100.0,,,0.019706287946,,,,0.0350129999877243,,0.0,0.0,0.0,,0.0,,0.016636432052,3.088414142672,,,0.0402641226435239,0.0061856514751482,0.0,0.0,0.0,0.0,0.0,0.0,,True,,True,,True,0.0,True,,True,1.5525252873620001,False,,False,0.0,True,0.0,True
2024-03-30 11:49:05,27294571,100.0,100.0,100.0,0.027526602417,2.51566272809,0.5227501247812973,6.84840943981274e-05,,,,0.0,0.0,,,0.0,0.0,3.436422228637,,,0.024348847539289,0.006067099764819,,0.0,,0.0,0.0,,100.0,True,1.2715946652535002,False,,True,,False,,False,1.7182111143185,False,,False,,True,0.0,False
2024-05-05 20:20:00,26688846,,100.0,100.0,,3.814826887444,,,,,,0.0,0.0,0.0,,0.0,,,,0.0004134851362029,,,,,,0.0,0.0,,,False,,True,,True,,False,,False,,True,,True,,True,0.0,False
2024-03-16 07:06:19,29423880,,100.0,,0.042179772823,2.61937969284,,,,0.0036195787694114,0.0,0.0,,0.0,0.0,0.0,0.055395153238,,0.6327075305876189,,,0.0056420924714097,0.0,,0.0,0.0,,0.0,,True,1.3307797328314999,False,,False,0.0,False,0.0,True,,False,,False,,False,,False
2024-05-01 01:06:23,29653096,100.0,100.0,100.0,0.0145214467,,0.5646920596101772,0.0002594483767306,0.0512562407228209,0.0057045515868003,,,0.0,0.0,,0.0,0.0,,,0.0,0.0243791609249328,0.0077360400125007,0.0,0.0,,,,,100.0,True,,False,0.02575784454977575,False,,False,,False,,True,0.0121895804624664,False,0.0,False,,True
2024-05-03 17:02:46,28711693,100.0,100.0,,0.061956495542,4.471537469937,,0.0005026374023183,,0.0086092993785091,,0.0,,,,,0.004560851972,6.154458834829,0.6815424585592033,,,,0.0,,0.0,0.0,,,100.0,False,2.2667469827395,False,,False,,True,,True,3.0795098434005,False,,True,,False,,True
2024-04-30 14:09:55,29257285,,,100.0,,2.707056051064,0.52031313582131,0.0003706842666326,,,,0.0,,,,0.0,0.069791108568,3.417142480745,,0.0001408202130607,,,,,,,0.0,0.0,,False,,False,,True,,True,,False,1.7434667946565,False,,True,,True,,False
2024-05-02 05:19:30,27024220,,,100.0,0.069787306775,2.618511988177,,0.0005134840884333,0.0262360011097161,,,,0.0,0.0,,,,3.886291218129,0.6602222424075531,0.0003366392194827,0.0297066392618065,0.0073516453630738,,,,,0.0,,,False,1.344149647476,False,0.0133747425990747,False,,False,,True,,False,0.0150216392406446,False,,True,,True
2024-03-05 17:34:23,27710526,,,,0.061904087363,,,,,0.0049161279085599,0.0,0.0,,,0.0,0.0,0.073077457326,,,0.0003984085544878,,,0.0,0.0,0.0,0.0,,,,True,,True,,False,0.0,False,,False,,True,,True,0.0,True,,True
2024-04-05 06:36:16,28968841,,,100.0,,1.938230202708,,5.177211265502117e-05,,,,,,,0.0,,0.010330466839,,0.3499712171900154,0.0003244584363747,,0.0066783634298912,0.0,0.0,0.0,,,0.0,,False,,True,,True,,True,,True,,False,,False,0.0,True,,False
2024-04-16 06:38:17,27637372,,100.0,,0.065187177658,,0.587903718515941,0.0006654859371308,0.0272819138127687,,0.0,0.0,,0.0,,0.0,0.049723568669,,0.6450979618309843,,,0.005994665010098,0.0,0.0,0.0,0.0,,0.0,,True,,False,0.01397369987494975,False,0.0,False,,False,,False,,False,0.0,True,,False
2024-04-12 01:27:53,28553946,100.0,100.0,100.0,0.046148130212,,,0.0003194718140388,0.0256589955075404,0.004434352302084,0.0,0.0,,,,,0.050570107354,3.439376542724,,,,0.0055060758953411,0.0,0.0,,0.0,0.0,0.0,100.0,True,,True,0.0129892336607896,False,0.0,False,,True,1.744973325039,False,,False,0.0,False,0.0,True
2024-04-23 23:45:34,29118148,,,,0.070355353662,,0.557998938983875,,0.0274792332176928,0.0067706795737214,0.0,0.0,,,,0.0,,2.947602705496,,,,,0.0,,,0.0,0.0,,,True,,False,,False,0.0,False,,False,,True,,True,,True,0.0,False
2024-04-18 15:25:04,27809648,,,100.0,0.018188589542,2.539966847118,0.5780364101504439,,0.0256570533229283,,0.0,0.0,0.0,0.0,,0.0,,3.189114551346,,,,0.0074171083388203,,0.0,0.0,0.0,0.0,,,False,1.27907771833,False,,True,0.0,True,,False,,True,,False,,False,0.0,False
2024-04-23 21:22:42,28440603,100.0,100.0,,,,0.5374051318866994,0.0004628291462366,0.0428741236564727,,,0.0,,0.0,,,0.004731389974,,,0.0004667058323794,,0.007207922337423,,,0.0,,0.0,,100.0,False,,False,0.02166847640135465,False,,True,,True,,True,,False,,False,,True
2024-04-27 12:14:31,27152991,,100.0,100.0,0.051089844363,,,0.0003446744715154,,,,0.0,0.0,,0.0,,0.048028343572,2.67115241338,,,0.0269938627532625,,,,0.0,0.0,0.0,0.0,,False,,True,,True,,False,,True,1.3595903784760002,False,,True,,False,0.0,True
2024-04-10 19:21:14,27649730,,,100.0,0.056966580228,2.602603422064,,0.0003961283619661,,,,,,0.0,0.0,0.0,0.054030689476,,,,,,,,0.0,0.0,,0.0,,False,1.329785001146,False,,True,,True,0.0,True,,True,,True,,False,,False
2024-05-02 07:09:25,29141695,100.0,100.0,100.0,0.074544275346,2.607989516849,,0.0004604238737935,0.0270705752746578,,0.0,0.0,0.0,,,0.0,,,,0.0004139311431894,,0.0058297454736934,0.0,0.0,,0.0,0.0,,100.0,True,1.3412668960975,False,0.01376549957422565,False,0.0,True,,False,,True,,False,0.0,False,0.0,False
2024-03-30 06:56:04,28031921,100.0,100.0,,0.051667916239,,0.5547135951935248,,,0.0046186659133497,0.0,0.0,,,,,0.061532776252,2.489983893375,0.6294764637932525,0.0006585485069084,0.0262761846824494,0.0056102091761152,,0.0,0.0,0.0,,,100.0,False,,False,,False,0.0,False,,True,1.2757583348135,False,0.0134673665946789,False,,False,,True
2024-03-25 05:10:58,29435725,100.0,100.0,,,2.571550654084,0.5428017817740478,,0.0283685976830831,0.0038991369203269,0.0,,,0.0,0.0,0.0,,,0.6274087190687624,0.0004890047271299,,0.0056736080688833,,0.0,0.0,0.0,,0.0,100.0,False,,False,,False,,True,0.0,True,,False,,False,,False,,False
2024-03-20 21:50:56,28726064,100.0,100.0,100.0,,2.474885201375,0.545470547524042,,0.0259148000616115,0.0059986809746408,,,,0.0,0.0,0.0,0.053545151267,,,0.0,0.0294394290089858,,0.0,,0.0,,0.0,,100.0,True,,False,,False,,True,0.0,True,,True,0.0147197145044929,False,,False,,True
2024-04-21 11:14:51,28332138,100.0,,100.0,0.035857621265,,,5.53221415750921e-05,,,0.0,,,0.0,,0.0,,,,0.0002096949424711,0.0365516717266999,0.0067536273766166,0.0,0.0,0.0,0.0,0.0,0.0,,False,,True,,True,,True,,False,,True,0.0183806833345855,False,0.0,True,0.0,True
2024-04-15 00:29:19,28379845,100.0,,,0.036902607093,,,,,0.0065654161710809,0.0,,,0.0,,0.0,0.0,4.763506938598,0.6643239488573269,,,0.0073232159022944,,,0.0,0.0,0.0,0.0,,True,,True,,False,,True,,False,2.381753469299,False,,False,,False,0.0,True
2024-04-19 21:52:14,27387003,,,,0.011652136341,1.95404136787,,0.0,0.0063334675153504,0.0047801749877526,,0.0,,0.0,0.0,0.0,0.004792116306,2.437139743013,,,0.0277038470688902,0.0072754553052992,,,0.0,0.0,,0.0,,True,0.9828467521055,False,0.0031667337576752,False,,True,0.0,True,1.2209659296595001,False,,False,,False,,False
2024-03-19 06:57:55,26338330,100.0,,100.0,0.0,3.790968423054,,,0.0237998590336562,0.0038984080045252,0.0,0.0,0.0,0.0,,,0.004335324365,2.989511762302,,0.0,0.0381299014353387,,0.0,,,0.0,,,,False,1.895484211527,False,,False,0.0,True,,True,1.4969235433335,False,0.01906495071766935,False,,True,,True
2024-05-02 11:29:33,27633617,,100.0,,0.035864764368,5.993415050425,0.5825761364927571,,0.0314937934657101,0.0059247887122976,0.0,0.0,0.0,0.0,,0.0,0.0,4.96714227779,,,,0.0083842133885091,0.0,0.0,0.0,,,,,True,3.0146399073965,False,,False,0.0,True,,False,2.483571138895,False,,False,0.0,True,,True
2024-04-29 23:06:38,29653096,100.0,,100.0,0.042574473417,,,,0.0254572862265458,,0.0,,,0.0,0.0,,,,,0.0001776285359899,,,,0.0,,,0.0,0.0,,False,,True,,True,,True,0.0,False,,True,,True,,True,,False
2024-04-21 05:27:20,27423805,,100.0,100.0,0.021735104781,2.718764711262,0.5410790233309614,,,,0.0,0.0,0.0,0.0,0.0,,,,0.6399651841792603,,0.0255186143364922,0.0045405085783106,0.0,,,0.0,0.0,0.0,,False,1.3702499080215,False,,True,0.0,True,0.0,False,,False,,False,,True,0.0,True
2024-04-29 09:32:51,27650908,100.0,,,0.013018258932,2.616974906105,,7.234754916511519e-05,,0.0038649722653005,0.0,,0.0,,,,0.050927434611,,,,,0.0060798050778258,0.0,0.0,0.0,,,0.0,,True,1.3149965825185,False,,False,,False,,True,,True,,False,0.0,True,,False
2024-03-15 14:33:15,27746246,,,100.0,,3.526140092447,,,,0.0050114873226341,0.0,,0.0,,0.0,0.0,0.0,,0.6204421516526508,,0.0368001172958832,0.0046260397137904,0.0,0.0,,0.0,0.0,,,False,,True,,False,,False,,False,,False,,False,0.0,False,0.0,False
2024-04-13 17:58:21,29653096,100.0,100.0,,,2.514346983082,,0.0003479014501762,,,0.0,0.0,,,,0.0,,3.956113588311,0.6359080321626464,0.0006815521782331,,0.0058180040640433,0.0,,,,0.0,0.0,100.0,False,,True,,True,0.0,False,,False,,False,,False,,True,,False
2024-04-17 10:07:35,27089609,,,100.0,,2.610973476135,,0.0004488860670227,,0.005420334526825,,0.0,,,,,0.063978231786,3.954421514122,,,0.0383474294255948,,0.0,0.0,0.0,,,,,False,,True,,False,,True,,True,2.009199872954,False,,True,0.0,True,,True
2024-05-01 16:05:10,28003620,100.0,100.0,100.0,,2.654661168087,0.4847387894593123,,0.0243233062339682,0.0058814303762655,,,,0.0,,0.0,0.0,,,,0.0307817052436684,0.0056352301681603,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,,False,,False,,True,,False,,True,,False,0.0,True,0.0,True
2024-04-25 12:53:21,26842586,,100.0,,0.033571334621,,0.5252035958193939,0.0004272650174084,0.0268810554137508,0.005552077979748,,,,,0.0,,0.009687963197,,0.6524596232423183,0.0,0.0288567217177497,0.0079319706193961,0.0,0.0,0.0,0.0,,0.0,,True,,False,0.0136541602155796,False,,True,,True,,False,0.01442836085887485,False,0.0,True,,False
2024-03-22 02:05:28,27549019,,,100.0,0.009496217676,1.202033072173,0.4164385748255148,,0.008189338092775,,0.0,,,,0.0,0.0,0.0,1.478541583608,,,,,,,0.0,0.0,0.0,0.0,,False,0.6057646449245,False,,True,,True,,False,0.739270791804,False,,True,,False,0.0,True
2024-05-05 12:28:48,29347823,100.0,,,0.027252009731,5.365702049761,,2.115959722152688e-05,0.0501559768035013,0.0066874604418376,0.0,,,0.0,,0.0,,,0.6812689294028115,,0.0474112730403076,,,,0.0,,0.0,,,True,2.696477029746,False,0.025088568200361414,False,,True,,False,,False,,True,,False,,True
2024-03-21 21:01:13,26472884,,100.0,,0.020733029609,0.944482766261,,,0.0122056974388034,0.0057721192444183,0.0,0.0,,,0.0,,,2.421637242423,,0.0002027964998978,,,0.0,,0.0,,,0.0,,True,0.48260789793500003,False,,False,0.0,False,,True,,True,,True,,False,,False
2024-05-03 15:14:59,28232975,,,100.0,0.04913980485,,,,0.0276126215445132,,,0.0,,0.0,0.0,,0.050479577871,4.255600005428,0.650777612676467,,0.0399539772198376,0.0075772095178358,0.0,,0.0,0.0,,0.0,,False,,True,,True,,True,0.0,False,2.1530397916495,False,,False,,False,,False
2024-03-31 01:44:34,27187641,100.0,100.0,,,,0.5276543529536744,,,,0.0,0.0,,,0.0,0.0,0.0,1.800026314799,,,,,0.0,,,0.0,,,100.0,False,,False,,True,0.0,False,,False,0.9000131573995,False,,True,,True,,True
2024-04-30 03:12:53,28667021,100.0,100.0,,0.068488249033,,,,,0.004234320418874,,,0.0,0.0,0.0,,,,,,,0.0068457637209235,0.0,,0.0,,,,100.0,False,,True,,False,,False,0.0,False,,True,,False,,False,,True
2024-04-24 12:42:59,27760245,,100.0,,0.020081675647,5.645092740216,0.572063927667944,,0.0402895727704144,0.0062477024769766,,0.0,0.0,0.0,,,0.003430953526,2.751332396228,,0.0003161286560887,0.0311948424904744,,0.0,0.0,0.0,,0.0,0.0,,True,2.8325872079314998,False,,False,,False,,True,1.377381674877,False,0.01575548557328155,False,0.0,True,,False
